time,load,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation
2020-06-26,27145.3125,4.0,15.2,380.0,31.1,25.3,19.5,3.0
2020-06-27,25675.208333333332,5.0,11.6,321.0,21.5,18.4,15.4,0.8
2020-06-28,20619.375,5.0,2.6,198.0,22.1,17.2,12.4,1.8
2020-06-29,25363.5625,5.0,7.2,283.0,21.7,16.9,12.2,0.0
2020-06-30,26750.0,7.0,1.9,211.0,19.6,16.2,12.9,0.6
2020-07-01,27038.708333333332,6.0,0.2,147.0,22.6,18.4,14.2,2.0
2020-07-02,25598.083333333332,5.0,3.5,211.0,22.6,17.3,12.0,2.0
2020-07-03,26323.479166666668,7.0,5.8,253.0,22.6,17.3,12.1,3.0
2020-07-04,24857.083333333332,8.0,5.0,258.0,21.5,18.0,14.6,0.0
2020-07-05,22627.5625,3.0,1.5,153.0,23.1,20.0,16.9,0.0
2020-07-06,27655.291666666668,4.0,9.7,342.0,20.2,15.8,11.5,0.0
2020-07-07,28077.416666666668,7.0,4.1,222.0,22.6,17.0,11.4,8.0
2020-07-08,26504.625,8.0,3.8,200.0,20.5,16.8,13.2,2.8
2020-07-09,26263.125,7.0,0.1,129.0,20.6,18.1,15.7,2.8
2020-07-10,26784.041666666668,6.0,0.4,122.0,19.7,16.0,12.4,0.0
2020-07-11,27061.583333333332,4.0,6.0,279.0,21.6,15.1,8.7,0.0
2020-07-12,27190.666666666668,7.0,11.0,320.0,25.2,17.6,10.0,0.0
2020-07-13,27013.5625,7.0,13.8,366.0,26.2,19.4,12.7,1.0
2020-07-14,27116.833333333332,7.0,7.0,290.0,23.1,19.1,15.2,0.0
2020-07-15,25856.458333333332,8.0,1.5,196.0,19.5,16.5,13.6,0.0
2020-07-16,26684.479166666668,6.0,1.0,133.0,,,16.1,
2020-07-17,26797.333333333332,2.0,3.8,220.0,28.6,22.8,17.0,0.0
2020-07-18,27474.291666666668,5.0,11.8,351.0,26.4,20.7,15.1,0.2
2020-07-19,26553.9375,6.0,7.6,307.0,21.5,18.7,15.9,0.6
2020-07-20,26885.604166666668,1.0,3.5,198.0,22.6,16.6,10.6,0.0
2020-07-21,26828.729166666668,3.0,14.7,377.0,22.7,16.4,10.2,0.0
2020-07-22,24270.0625,4.0,13.0,360.0,26.4,20.0,13.6,0.0
2020-07-23,25933.708333333332,7.0,10.6,325.0,26.6,20.0,13.4,0.0
2020-07-24,27775.166666666668,7.0,4.0,245.0,25.6,20.8,16.1,0.0
2020-07-25,26873.083333333332,7.0,1.1,180.0,23.1,20.3,17.5,8.0
2020-07-26,25397.041666666668,6.0,0.7,129.0,23.7,18.1,12.6,2.4
2020-07-27,27436.75,7.0,3.3,196.0,21.6,18.6,15.6,2.4
2020-07-28,26547.916666666668,3.0,1.0,128.0,21.6,17.0,12.5,0.0
2020-07-29,27892.8125,6.0,7.8,256.0,24.6,17.1,9.6,0.0
2020-07-30,27556.958333333332,1.0,12.1,337.0,29.7,21.3,13.0,0.0
2020-07-31,27468.541666666668,0.0,14.8,351.0,37.9,27.2,16.6,0.0
2020-08-01,27528.3125,4.0,10.6,305.0,27.7,21.7,15.7,0.0
2020-08-02,26429.416666666668,3.0,10.4,299.0,25.5,18.5,11.6,0.0
2020-08-03,28225.208333333332,2.0,9.9,303.0,23.6,18.7,13.9,0.0
2020-08-04,27162.583333333332,3.0,10.0,289.0,25.0,18.0,11.1,0.0
2020-08-05,27743.229166666668,6.0,9.4,275.0,26.9,21.2,15.6,0.0
2020-08-06,30434.25,7.0,6.8,270.0,29.7,23.9,18.2,0.0
2020-08-07,29197.0,2.0,6.2,232.0,36.5,26.2,16.0,0.0
2020-08-08,28751.895833333332,7.0,9.9,278.0,33.5,27.1,20.7,0.0
2020-08-09,27912.9375,3.0,7.3,256.0,33.9,25.6,17.4,0.0
2020-08-10,30127.666666666668,3.0,10.9,290.0,,,18.7,0.0
2020-08-11,31160.0,1.0,12.8,297.0,35.7,28.4,21.2,0.0
2020-08-12,32273.791666666668,3.0,10.1,267.0,35.5,28.6,21.7,0.4
2020-08-13,30107.25,6.0,8.1,227.0,28.5,24.9,21.4,3.0
2020-08-14,29969.458333333332,8.0,3.4,152.0,20.2,18.7,17.2,0.8
2020-08-15,28570.0625,8.0,0.0,75.0,19.6,18.1,16.6,0.0
2020-08-16,28601.083333333332,5.0,0.4,76.0,24.9,21.7,18.6,0.8
2020-08-17,30783.625,6.0,1.8,152.0,25.1,20.1,15.1,3.0
2020-08-18,29759.958333333332,4.0,6.3,223.0,25.1,20.6,16.2,3.0
2020-08-19,30824.9375,7.0,5.2,182.0,19.6,17.2,14.9,13.6
2020-08-20,29018.354166666668,1.0,1.7,85.0,25.9,21.0,16.1,0.0
2020-08-21,28440.125,5.0,12.2,287.0,24.0,20.8,17.6,0.0
2020-08-22,25213.25,3.0,5.4,209.0,24.5,20.4,16.4,0.2
2020-08-23,26865.958333333332,5.0,9.5,253.0,23.6,19.1,14.7,0.0
2020-08-24,29546.416666666668,6.0,5.0,208.0,23.7,18.6,13.6,11.0
2020-08-25,28878.0,6.0,2.3,176.0,22.5,19.0,15.6,3.0
2020-08-26,29316.0625,6.0,1.8,135.0,23.6,19.4,15.2,0.0
2020-08-27,30598.333333333332,7.0,4.8,194.0,18.4,15.7,13.0,11.0
2020-08-28,29687.770833333332,7.0,1.2,105.0,20.4,16.7,13.0,6.0
2020-08-29,27189.395833333332,7.0,3.6,176.0,16.4,13.8,11.2,0.4
2020-08-30,27760.604166666668,7.0,0.7,123.0,18.0,14.8,11.6,0.0
2020-08-31,26580.9375,7.0,2.5,134.0,18.5,13.3,8.1,0.0
2020-09-01,28971.666666666668,1.0,4.9,195.0,21.0,13.8,6.6,0.0
2020-09-02,29062.145833333332,5.0,10.7,239.0,20.5,14.8,9.1,1.0
2020-09-03,29846.291666666668,7.0,3.6,136.0,22.5,19.0,15.5,1.0
2020-09-04,29703.125,7.0,0.4,93.0,20.9,16.7,12.5,0.6
2020-09-05,27292.75,3.0,3.4,153.0,20.1,14.8,9.6,0.0
2020-09-06,28644.6875,6.0,8.1,201.0,20.6,15.3,10.1,0.0
2020-09-07,30322.770833333332,6.0,4.4,179.0,22.0,16.0,10.0,0.0
2020-09-08,30400.666666666668,5.0,1.9,142.0,25.7,20.9,16.1,0.0
2020-09-09,28800.791666666668,5.0,3.5,150.0,22.4,18.4,14.4,0.0
2020-09-10,28960.520833333332,4.0,2.3,121.0,20.4,14.7,9.1,0.0
2020-09-11,27852.479166666668,6.0,8.9,211.0,20.4,14.5,8.7,0.2
2020-09-12,26687.416666666668,5.0,5.5,184.0,22.7,17.5,12.4,0.0
2020-09-13,26408.083333333332,2.0,9.6,213.0,25.6,19.2,12.9,0.0
2020-09-14,29123.875,0.0,12.8,231.0,29.6,20.5,11.4,0.0
2020-09-15,28736.1875,3.0,11.8,226.0,29.5,22.3,15.1,0.0
2020-09-16,28076.666666666668,5.0,9.3,195.0,26.6,22.6,18.6,0.0
2020-09-17,29688.270833333332,1.0,7.5,179.0,22.6,17.7,12.9,0.0
2020-09-18,30004.125,3.0,11.9,220.0,22.0,15.8,9.7,0.0
2020-09-19,28473.416666666668,2.0,10.7,212.0,25.2,18.9,12.6,0.0
2020-09-20,28505.145833333332,0.0,10.9,202.0,25.2,19.4,13.7,0.0
2020-09-21,28510.395833333332,4.0,10.8,194.0,24.9,19.4,13.9,0.0
2020-09-22,28564.541666666668,3.0,8.3,173.0,25.7,18.9,12.2,1.0
2020-09-23,30783.416666666668,7.0,8.4,165.0,18.6,17.0,15.4,7.0
2020-09-24,32507.583333333332,5.0,0.6,86.0,16.9,12.5,8.1,3.0
2020-09-25,30705.25,5.0,3.4,112.0,15.1,10.8,6.5,0.2
2020-09-26,28781.541666666668,4.0,6.2,164.0,13.6,10.1,6.6,0.0
2020-09-27,30182.75,7.0,5.0,146.0,14.6,12.6,10.6,0.0
2020-09-28,32579.020833333332,3.0,1.6,92.0,18.2,13.2,8.2,2.0
2020-09-29,32746.041666666668,5.0,5.8,156.0,19.6,17.1,14.7,0.2
2020-09-30,31465.191489361703,7.0,4.0,130.0,18.1,14.1,10.2,3.0
