text,label
"Stocks Seen Higher as Oil Prices Ease  NEW YORK (Reuters) - U.S. stocks looked to open higher on  Monday, extending Friday's broad rally, as oil prices fall  below \$50 a barrel on easing tensions in Nigeria.",2
BP Relies on Russia for Higher Production  LONDON (Reuters) - BP Plc's oil and gas production rose 11  percent on the year in the third quarter but analysts expect  strong earnings for the quarter to be mainly due to runaway oil  prices rather than BP's record in finding oil.,2
"But hurricanes and more impact in the third quarter LONDON (CBS.MW) - British oil major BP Monday said third quarter production rose 11 percent on the year-ago quarter to 3.88 million barrels of oil equivalent a day, missing some analyst expectations for a rise of as much as 14 percent.",2
"INTERVIEW: Titan Petchem Sees No Flagging China Demand HONG KONG (Dow Jones)--China #39;s thirst for oil has created boom times for tanker companies. And despite Beijing #39;s efforts to cool the economy, demand for oil isn #39;t likely ",2
"Oil Off from Record Highs on Nigeria Pact  LONDON (Reuters) - Oil prices eased on Monday after rebels  in Nigeria withdrew a threat to target oil operations, but  lingering concerns over stretched supplies ahead of winter kept  prices close to \$50.",2
European Stocks Are at Five Month Highs  PARIS (Reuters) - European equities flirted with 5-month  peaks as hopes that economic growth was sustainable and a small  dip in oil prices helped lure investors back to recent  underperformers such as technology and insurance stocks.,2
"Oil Prices Washington Post staff writer Justin Blum will be online to answer your questions on soaring oil prices, their causes and their effects.",2
"Wall Street Seen Rising; Oil Prices Ease  NEW YORK (Reuters) - U.S. stocks were set to open higher on  Monday, extending Friday's rally, with oil prices sliding and  investor sentiment improved as the flow of quarterly earnings  reports begins this week.",2
"Mount St. Helens Eruption Contains Danger (AP) AP - The boiling magma rumbling and rising within Mount St. Helens isn't the only thing scientists fear. When large volcanoes erupt they can unleash an awesome arsenal of natural weapons, devastating communities and landscapes even hundreds of miles from the blast.",3
Bond yields continue to push higher NEW YORK (CNN/Money) - US Treasury prices dropped Monday and yields rose as oil fell below \$50 a barrel while stocks were poised to post another strong session.,2
"Stocks Seen Flat at Open; Oil Edging Up  NEW YORK (Reuters) - U.S. stocks look to open flat on  Monday as investors pause after a busy week on Wall Street,  with oil prices ticking higher and the dollar still hovering  near record lows.",2
Gazprom-Rosneft deal hits rough patch (AFP) AFP - The absorption of Russian state-owned oil company Rosneft by the gas giant Gazprom appeared to run into trouble amid press reports of furious infighting among top Kremlin officials over the deal.,0
"Stocks higher after drop in oil prices, reassuring words on &lt;b&gt;...&lt;/b&gt; TORONTO (CP) - Stock markets moved higher Monday as investors showed growing optimism about the US economy. Lower oil prices also helped take indexes higher, with the price of crude slipping 49 cents from Friday #39;s record close to \$49.",2
Americans wait as volcano boils Pressure is still high inside America's Mount St Helens volcano but the chance of an eruption may be receding.,3
"Stocks Higher on Drop in Oil, Fed Comments NEW YORK - A drop in oil prices and reassuring words from the Federal Reserve sent stocks higher Monday, raising hopes that Wall Street would be able to extend its recent rally.    Investors were cheered by a dip in oil prices, which backed off of the \$50 per barrel mark at Friday's close of trading...",0
"Microsoft #39;s jumbo patch THEY labour long hours to write their software, testing and perfecting it. They toil in obscurity, fully aware that they will never get credit for their work.",3
"Economists predict solid US economy under Bush or Kerry WASHINGTON : The US economy will grow solidly in 2005 despite high oil prices, no matter whether President George W. Bush or John Kerry is in the White House, top business economists said.",2
"PeopleSoft Ousts Conway From CEO Job OCTOBER 04, 2004 (COMPUTERWORLD) - The turmoil surrounding PeopleSoft Inc. and the uncertainty about its future both increased another notch on Friday after the software vendor announced that its board had ",2
"Oil prices dip back below 50 dollars as tensions ease in Nigeria (AFP) AFP - Oil prices slid below the psychologically critical 50 dollar a barrel mark as tensions eased in Nigeria's southern oil heartland, where a rebel group fighting for control of the country's key resource said it had surrendered its weapons.",0
"Denmark to Claim North Pole, Hopes to Strike Oil  COPENHAGEN (Reuters) - Denmark aims to claim the North Pole  and hunt for oil in high Arctic regions that may become more  accessible because of global warming, the Science Ministry said  on Monday.",0
"Oil prices drop amid easing of tensions in Nigeria LONDON, United Kingdom -- Oil prices fell back from record highs Monday, ducking below 50 dollars in New York as fears of disruption to supplies from Nigeria receded after a peace deal between rival gangs in the oil-rich Niger Delta.",0
U.S. Stocks Advance as Oil Prices Slip  NEW YORK (Reuters) - U.S. stocks rose on Monday on a dip in  oil prices and improved investor sentiment about the economy.,2
"U.S. Researchers Win 2004 Nobel Prize (AP) AP - Two Americans won the Nobel Prize in medicine Monday for discovering how people can recognize and remember an estimated 10,000 odors, from spoiled meat to a lover's perfume.",3
Stocks Rise; Siebel Boosts Tech Shares  NEW YORK (Reuters) - U.S. stocks rose on Monday as oil  prices eased a little and Friday's start-of-quarter buying  spree continued into the new week.,2
Stocks Rise; Siebel Boosts Tech Shares (Reuters) Reuters - U.S. stocks rose on Monday as oil\prices eased a little and Friday's start-of-quarter buying\spree continued into the new week.,2
"U.S. Researchers Win 2004 Nobel Prize Two Americans won the Nobel Prize in medicine Monday for discovering how people can recognize and remember an estimated 10,000 odors, from spoiled meat to a lover's perfume.    Dr...",0
"Stocks Rise on Drop in Oil, Fed Comments NEW YORK - A drop in oil prices and reassuring words from the Federal Reserve sent stocks higher Monday, raising hopes that Wall Street would be able to extend its recent rally.    Investors were cheered by a dip in oil prices, which backed off the \$50 per barrel mark at Friday's close of trading...",0
"U.S. Researchers Win 2004 Nobel Prize (AP) AP - Two Americans won the Nobel Prize in medicine Monday for discovering how people can recognize an estimated 10,000 odors, from spoiled meat to a lover's perfume.",3
"Fifty-dollar oil unlikely to last Oil #39;s days at \$50 per barrel look numbered, former Saudi oil minister Sheikh Ahmed Zaki Yamani says, predicting that prices should ease unless politics or a tough winter get in the way.",2
"Tech Warning, Higher Oil Weigh on Asia (Reuters) Reuters - Asian share markets were trapped in\narrow ranges Tuesday as oil prices edged higher and after a\warning of lower sales from semiconductor maker Advanced Micro\Devices, which offset upbeat U.S. economic and corporate news.",2
"Oil Rises on OPEC Cut Talk, Saudi Attack (Reuters) Reuters - World oil prices ticked up from a\three-month low on Monday as traders looked for OPEC to take\action to stem a slide which knocked 14 percent off crude\prices last week.",2
"Update 12: Crude Oil Climbs Above \$50 in Asia Crude oil prices climbed above the key \$50 mark in Asian trade Tuesday, creeping close to an all-time high as worries continued over supply and unrest in key oil producing areas.",2
Oil price climbs back above \$50 The price of crude oil moves back above the benchmark \$50 a barrel mark as production facilities in the Gulf of Mexico remain down.,2
"Cheaper Part for Fuel Cells to Be Announced on Tuesday With oil near \$50 a barrel, alternatives to gasoline are attracting more attention - including fuel cells, devices that convert hydrogen into electric current with no waste products except heat and pure water.",2
"Tech Warning, Higher Oil Weigh on Asia  SINGAPORE (Reuters) - Asian share markets were trapped in  narrow ranges on Tuesday as higher oil prices and a sales  warning by chip maker Advanced Micro Devices offset upbeat U.S.  economic and corporate news.",2
"Australia #39;s quest to conquer  #39;final frontier #39; begins tomorrow Bangalore, Oct 5. (PTI):The ultimate tussle of contemporary Test cricket begins here tomorrow as Australia launch a  quot;well-planned quot; mission to conquer the  #39;Final Frontier quot; and record their first series win on Indian soil in 35 years.",1
Ofgem exposes gas supply problems Energy regulator Ofgem blames high oil prices and problems with the UK's supply of gas for a steep rise in wholesale gas prices.,2
"Oil Rises, Nears Record Above \$50 as US Production Curbed Crude oil surpassed \$50 a barrel and was close to a record in New York as US production in the Gulf of Mexico took longer than expected to recover, slowing the buildup of inventories to meet winter needs.",2
