Year,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2021,Falco biarmicus,Aves,Falconiformes,Falconidae,Falco,SA,SD,,,216.0,live,,,W
2021,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AE,CZ,,,25.0,live,,T,C
2021,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AE,DE,,,114.0,live,Number of specimens,T,C
2021,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AE,SK,,,8.0,live,,T,C
2021,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,BH,DE,,,20.0,live,Number of specimens,T,C
2021,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,DE,GB,,14.0,,live,Number of specimens,T,C
2021,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,GE,CZ,,,10.0,live,,T,C
2021,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KW,CZ,SK,,29.0,live,,T,C
2021,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KW,CZ,,,33.0,live,,T,C
2021,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KW,DE,GB,,6.0,live,Number of specimens,T,C
2021,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KW,DE,,,80.0,live,Number of specimens,T,C
2021,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KW,SK,,,7.0,live,,T,C
2021,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,QA,CZ,SK,,1.0,live,,T,C
2021,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,QA,CZ,,,58.0,live,,T,C
2021,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,QA,DE,GB,,3.0,live,Number of specimens,T,C
2021,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,QA,DE,,,76.0,live,Number of specimens,T,C
2021,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,CZ,,,9.0,live,,T,C
2021,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,DE,GB,,2.0,live,Number of specimens,T,C
2021,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,DE,,,12.0,live,Number of specimens,T,C
2021,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SK,AE,ES,4.0,,live,,T,C
2021,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SK,AE,GB,6.0,,live,,T,C
2021,Falco sparverius,Aves,Falconiformes,Falconidae,Falco,XV,DE,,,1.0,live,Number of specimens,P,C
2021,Polihierax semitorquatus,Aves,Falconiformes,Falconidae,Polihierax,DE,ZA,,1.0,,bodies,Number of specimens,T,C
2021,Polihierax semitorquatus,Aves,Falconiformes,Falconidae,Polihierax,SG,DE,,,4.0,live,Number of specimens,Z,C
2021,Barabattoia amicorum,Anthozoa,Scleractinia,Faviidae,Barabattoia,DE,AU,,15.0,,live,Number of specimens,T,W
2021,Caulastraea spp.,Anthozoa,Scleractinia,Faviidae,Caulastraea,BG,ID,,5.0,,raw corals,,T,W
2021,Caulastraea spp.,Anthozoa,Scleractinia,Faviidae,Caulastraea,CZ,ID,,5.0,,live,,T,F
2021,Caulastraea spp.,Anthozoa,Scleractinia,Faviidae,Caulastraea,CZ,ID,,5.0,,live,,T,W
2021,Caulastraea spp.,Anthozoa,Scleractinia,Faviidae,Caulastraea,DE,AU,,90.0,,live,Number of specimens,T,W
2021,Caulastraea spp.,Anthozoa,Scleractinia,Faviidae,Caulastraea,DE,ID,,43.0,,live,Number of specimens,T,F
2021,Caulastraea spp.,Anthozoa,Scleractinia,Faviidae,Caulastraea,DE,ID,,514.0,,live,Number of specimens,T,W
2021,Caulastraea spp.,Anthozoa,Scleractinia,Faviidae,Caulastraea,TR,ID,,5.0,,raw corals,Number of specimens,T,W
2021,Caulastraea curvata,Anthozoa,Scleractinia,Faviidae,Caulastraea,LK,ID,,10.0,,live,Number of specimens,T,C
2021,Caulastraea furcata,Anthozoa,Scleractinia,Faviidae,Caulastraea,DE,AU,,160.0,,live,Number of specimens,T,W
2021,Cyphastrea spp.,Anthozoa,Scleractinia,Faviidae,Cyphastrea,CZ,AU,,19.0,,live,,T,W
2021,Cyphastrea spp.,Anthozoa,Scleractinia,Faviidae,Cyphastrea,DE,AU,,233.0,,live,Number of specimens,T,W
2021,Cyphastrea spp.,Anthozoa,Scleractinia,Faviidae,Cyphastrea,DE,ID,,9.0,,live,Number of specimens,T,F
2021,Cyphastrea japonica,Anthozoa,Scleractinia,Faviidae,Cyphastrea,DE,AU,,23.0,,live,Number of specimens,T,W
2021,Cyphastrea serailia,Anthozoa,Scleractinia,Faviidae,Cyphastrea,DE,ID,,29.0,,live,Number of specimens,T,W
2021,Diploastrea heliopora,Anthozoa,Scleractinia,Faviidae,Diploastrea,DE,ID,,17.0,,live,Number of specimens,T,W
2021,Echinopora spp.,Anthozoa,Scleractinia,Faviidae,Echinopora,DE,ID,,51.0,,live,Number of specimens,T,F
2021,Echinopora spp.,Anthozoa,Scleractinia,Faviidae,Echinopora,DE,ID,,10.0,,live,Number of specimens,T,W
2021,Echinopora spp.,Anthozoa,Scleractinia,Faviidae,Echinopora,IS,ID,,25.0,,live,,T,F
2021,Echinopora lamellosa,Anthozoa,Scleractinia,Faviidae,Echinopora,DE,ID,,29.0,,live,Number of specimens,T,W
2021,Favia spp.,Anthozoa,Scleractinia,Faviidae,Favia,CZ,AU,,12.0,,live,,T,W
2021,Favia spp.,Anthozoa,Scleractinia,Faviidae,Favia,CZ,ID,,8.0,,live,,T,F
2021,Favia spp.,Anthozoa,Scleractinia,Faviidae,Favia,DE,AU,,1186.0,,live,Number of specimens,T,W
2021,Favia spp.,Anthozoa,Scleractinia,Faviidae,Favia,DE,ID,,67.0,,live,Number of specimens,T,F
2021,Favia spp.,Anthozoa,Scleractinia,Faviidae,Favia,DE,ID,,209.0,,live,Number of specimens,T,W
2021,Favia spp.,Anthozoa,Scleractinia,Faviidae,Favia,IS,ID,,45.0,,live,,T,F
2021,Favites spp.,Anthozoa,Scleractinia,Faviidae,Favites,CZ,AU,,12.0,,live,,T,W
2021,Favites spp.,Anthozoa,Scleractinia,Faviidae,Favites,DE,AU,,970.0,,live,Number of specimens,T,W
2021,Favites spp.,Anthozoa,Scleractinia,Faviidae,Favites,DE,ID,,30.0,,live,Number of specimens,T,F
2021,Favites spp.,Anthozoa,Scleractinia,Faviidae,Favites,DE,ID,,321.0,,live,Number of specimens,T,W
2021,Favites spp.,Anthozoa,Scleractinia,Faviidae,Favites,IS,ID,,24.0,,live,,T,F
2021,Favites spp.,Anthozoa,Scleractinia,Faviidae,Favites,TR,ID,,2.0,,raw corals,Number of specimens,T,W
2021,Favites pentagona,Anthozoa,Scleractinia,Faviidae,Favites,DE,AU,,3.0,,live,Number of specimens,T,W
2021,Goniastrea spp.,Anthozoa,Scleractinia,Faviidae,Goniastrea,CZ,AU,,3.0,,live,,T,W
2021,Goniastrea spp.,Anthozoa,Scleractinia,Faviidae,Goniastrea,DE,AU,,564.0,,live,Number of specimens,T,W
2021,Goniastrea spp.,Anthozoa,Scleractinia,Faviidae,Goniastrea,DE,ID,,7.0,,live,Number of specimens,T,F
2021,Goniastrea spp.,Anthozoa,Scleractinia,Faviidae,Goniastrea,DE,ID,,162.0,,live,Number of specimens,T,W
2021,Goniastrea australensis,Anthozoa,Scleractinia,Faviidae,Goniastrea,DE,AU,,5.0,,live,Number of specimens,T,W
2021,Goniastrea palauensis,Anthozoa,Scleractinia,Faviidae,Goniastrea,DE,AU,,36.0,,live,Number of specimens,T,W
2021,Leptastrea spp.,Anthozoa,Scleractinia,Faviidae,Leptastrea,CZ,AU,,20.0,,live,,T,W
2021,Leptastrea spp.,Anthozoa,Scleractinia,Faviidae,Leptastrea,DE,AU,,317.0,,live,Number of specimens,T,W
2021,Leptoria phrygia,Anthozoa,Scleractinia,Faviidae,Leptoria,DE,AU,,62.0,,live,Number of specimens,T,W
2021,Montastrea spp.,Anthozoa,Scleractinia,Faviidae,Montastrea,CZ,ID,,4.0,,live,,T,W
2021,Montastrea spp.,Anthozoa,Scleractinia,Faviidae,Montastrea,DE,ID,,5.0,,live,Number of specimens,T,F
2021,Montastrea spp.,Anthozoa,Scleractinia,Faviidae,Montastrea,DE,ID,,123.0,,live,Number of specimens,T,W
2021,Montastrea cavernosa,Anthozoa,Scleractinia,Faviidae,Montastrea,US,BZ,,,9.0,raw corals,Number of specimens,S,W
2021,Montastrea faveolata,Anthozoa,Scleractinia,Faviidae,Montastrea,US,BZ,,,1.0,raw corals,Number of specimens,S,W
2021,Montastrea franksi,Anthozoa,Scleractinia,Faviidae,Montastrea,US,BZ,,,2.0,raw corals,Number of specimens,S,W
2021,Moseleya latistellata,Anthozoa,Scleractinia,Faviidae,Moseleya,DE,AU,,92.0,,live,Number of specimens,T,W
2021,Oulophyllia bennettae,Anthozoa,Scleractinia,Faviidae,Oulophyllia,DE,AU,,12.0,,live,Number of specimens,T,W
2021,Oulophyllia crispa,Anthozoa,Scleractinia,Faviidae,Oulophyllia,DE,AU,,5.0,,live,Number of specimens,T,W
2021,Platygyra spp.,Anthozoa,Scleractinia,Faviidae,Platygyra,DE,AU,,438.0,,live,Number of specimens,T,W
2021,Platygyra spp.,Anthozoa,Scleractinia,Faviidae,Platygyra,DE,ID,,2.0,,live,Number of specimens,T,F
2021,Plesiastrea versipora,Anthozoa,Scleractinia,Faviidae,Plesiastrea,DE,AU,,39.0,,live,Number of specimens,T,W
2021,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,CZ,ET,,1.0,,trophies,,H,W
2021,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,CZ,NA,,2.0,,trophies,,H,W
2021,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,CZ,ZA,,6.0,,trophies,,H,W
2021,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,DE,NA,,1.0,,skulls,Number of specimens,T,W
2021,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,DE,NA,,25.0,,specimens,Number of specimens,S,W
2021,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,DE,NA,,2.0,,trophies,Number of specimens,H,W
2021,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,DE,ZA,,1.0,,bodies,Number of specimens,T,W
2021,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,DE,ZA,,2.0,,live,Number of specimens,T,C
2021,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,DE,ZA,,1.0,,skins,Number of specimens,T,W
2021,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,DE,ZA,,5.0,,skulls,Number of specimens,T,W
2021,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,DE,ZA,,1.0,,trophies,Number of specimens,H,W
2021,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,GE,ET,,,1.0,trophies,,H,W
2021,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,ID,CZ,,,3.0,live,,T,C
2021,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,RU,DE,ZA,,1.0,live,Number of specimens,T,C
2021,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,SA,ET,,,1.0,trophies,,H,W
2021,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,TR,HU,TR,1.0,,trophies,,E,W
2021,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ET,,,2.0,trophies,,H,W
2021,Felidae hybrid,Mammalia,Carnivora,Felidae,,CH,DE,,,4.0,live,Number of specimens,T,C
2021,Felis lybica,Mammalia,Carnivora,Felidae,Felis,CZ,ET,,1.0,,trophies,,H,W
2021,Felis lybica,Mammalia,Carnivora,Felidae,Felis,DE,ZA,,1.0,,trophies,Number of specimens,H,W
2021,Felis margarita,Mammalia,Carnivora,Felidae,Felis,ID,SD,,,10.0,live,,,W
2021,Felis margarita,Mammalia,Carnivora,Felidae,Felis,JP,SD,,,10.0,live,,,W
2021,Felis margarita,Mammalia,Carnivora,Felidae,Felis,TH,SD,,,85.0,live,,,W
2021,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,GE,ET,,,1.0,trophies,,H,W
2021,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,JP,CZ,,,7.0,live,,T,C
2021,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,SA,ET,,,1.0,trophies,,H,W
2021,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,US,ET,,,1.0,skulls,,H,W
2021,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,US,ET,,,1.0,trophies,,H,W
2021,Herpailurus yagouaroundi,Mammalia,Carnivora,Felidae,Herpailurus,SA,CZ,,,2.0,live,,T,C
2021,Leptailurus spp.,Mammalia,Carnivora,Felidae,Leptailurus,GE,ET,,,1.0,trophies,,H,W
2021,Leptailurus hybrid,Mammalia,Carnivora,Felidae,Leptailurus,US,SK,,,1.0,live,,B,C
2021,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,AE,CZ,,,6.0,live,,T,C
2021,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,CZ,ET,,1.0,,trophies,,H,W
2021,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,DE,ZA,,3.0,,live,Number of specimens,T,C
2021,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,ID,CZ,,,1.0,live,,T,C
2021,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,RU,BY,,,1.0,live,,T,C
2021,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,SA,CZ,ZA,,2.0,live,,T,C
2021,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,SA,ET,,,1.0,trophies,,H,W
2021,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,UA,CZ,,,2.0,live,,Z,C
2021,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,UA,DE,,,1.0,live,Number of specimens,Z,C
2021,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,US,ET,,,1.0,trophies,,H,W
2021,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,DE,CA,,9.0,,skins,Number of specimens,T,W
2021,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,DE,CA,,1.0,,trophies,Number of specimens,P,W
2021,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,IS,GB,XX,13.0,,skins,,T,W
2021,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,TR,IT,CA,10.0,,skins,,T,W
2021,Lynx lynx,Mammalia,Carnivora,Felidae,Lynx,AE,CZ,,,4.0,live,,T,C
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,AE,SM,US,,3.0,garments,,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,BY,SM,US,,1.0,garments,,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,CA,SM,CA,,2.0,skins,,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,CA,SM,US,,332.0,skins,,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,CH,DE,US,,1.0,fur products (large),Number of specimens,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,DE,CA,US,1672.0,,skins,Number of specimens,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,DE,CA,,18.0,,skins,Number of specimens,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,DE,CA,,25.0,,skulls,Number of specimens,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,DE,US,,1910.0,,skins,Number of specimens,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,DE,ZA,,2.0,,live,Number of specimens,T,C
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,GB,BY,US,,1.0,garments,,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,HK,SM,US,,2.0,garments,,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,KZ,SM,US,,2.0,garments,,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,RU,SM,US,,5.0,garments,,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,TR,CA,,1050.0,,skins,,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,TR,FI,CA,207.0,,skins,,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,TR,FI,US,688.0,,skins,,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,TR,GR,CA,34.0,,garments,,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,TR,GR,CA,2.0,,skins,,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,TR,GR,US,186.0,,garments,,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,TR,GR,US,4107.0,,skins,,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,TR,IT,CA,52.0,,skins,,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,TR,IT,US,130.0,,skins,,T,W
2021,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,TR,US,,500.0,,skins,,T,W
2021,Otocolobus manul,Mammalia,Carnivora,Felidae,Otocolobus,DE,RU,,1.0,,live,Number of specimens,Z,C
2021,Otocolobus manul,Mammalia,Carnivora,Felidae,Otocolobus,DE,RU,,1.0,,live,Number of specimens,Z,F
2021,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,BJ,XX,,4.0,,live,,T,C
2021,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,CZ,ZA,,5.0,,trophies,,H,C
2021,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,NA,,1.0,,trophies,Number of specimens,H,W
2021,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,TZ,,2.0,,trophies,Number of specimens,H,W
2021,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,,3.0,,trophies,Number of specimens,H,C
2021,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZA,,1.0,,trophies,Number of specimens,H,W
2021,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,DE,ZW,,2.0,,trophies,Number of specimens,H,W
2021,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ID,CZ,SK,,4.0,live,,T,C
2021,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IQ,ZA,XX,7.0,,live,,Z,C
2021,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,RU,MZ,,,1.0,trophies,,H,W
2021,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,SE,MZ,,,67.0,specimens,,S,W
2021,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,SK,ZA,,7.0,,trophies,,H,C
2021,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,TR,AT,ZA,1.0,,trophies,,H,W
2021,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,US,MZ,,,2.0,trophies,,H,W
2021,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ZA,MZ,,,2.0,trophies,,H,W
2021,Prionailurus bengalensis,Mammalia,Carnivora,Felidae,Prionailurus,US,CZ,DE,,1.0,live,,T,C
2021,Puma concolor,Mammalia,Carnivora,Felidae,Puma,CZ,US,,1.0,,trophies,,H,W
2021,Puma concolor,Mammalia,Carnivora,Felidae,Puma,DE,CA,,1.0,,rug,Number of specimens,T,W
2021,Puma concolor,Mammalia,Carnivora,Felidae,Puma,DE,CA,,3.0,,skins,Number of specimens,T,W
2021,Puma concolor,Mammalia,Carnivora,Felidae,Puma,DE,CA,,21.0,,skulls,Number of specimens,T,W
2021,Puma concolor,Mammalia,Carnivora,Felidae,Puma,DE,CA,,1.0,,trophies,Number of specimens,H,W
2021,Puma concolor,Mammalia,Carnivora,Felidae,Puma,DE,CA,,3.0,,trophies,Number of specimens,T,W
2021,Puma concolor,Mammalia,Carnivora,Felidae,Puma,SA,CZ,,,1.0,live,,T,C
2021,Puma concolor,Mammalia,Carnivora,Felidae,Puma,TR,US,CA,1.0,,trophies,,H,W
2021,Fungia spp.,Anthozoa,Scleractinia,Fungiidae,Fungia,BG,ID,,8.0,,raw corals,,T,W
2021,Fungia spp.,Anthozoa,Scleractinia,Fungiidae,Fungia,CZ,AU,,31.0,,live,,T,W
2021,Fungia spp.,Anthozoa,Scleractinia,Fungiidae,Fungia,CZ,ID,,10.0,,live,,T,W
2021,Fungia spp.,Anthozoa,Scleractinia,Fungiidae,Fungia,DE,AU,,2594.0,,live,Number of specimens,T,W
2021,Fungia spp.,Anthozoa,Scleractinia,Fungiidae,Fungia,DE,ID,,18.0,,live,Number of specimens,T,F
2021,Fungia spp.,Anthozoa,Scleractinia,Fungiidae,Fungia,DE,ID,,371.0,,live,Number of specimens,T,W
2021,Fungia spp.,Anthozoa,Scleractinia,Fungiidae,Fungia,TR,ID,,7.0,,raw corals,Number of specimens,T,W
2021,Fungia cyclolites,Anthozoa,Scleractinia,Fungiidae,Fungia,DE,AU,,41.0,,live,Number of specimens,T,W
2021,Fungia distorta,Anthozoa,Scleractinia,Fungiidae,Fungia,DE,ID,,4.0,,live,Number of specimens,T,W
2021,Fungia fragilis,Anthozoa,Scleractinia,Fungiidae,Fungia,DE,ID,,4.0,,live,Number of specimens,T,W
2021,Fungia repanda,Anthozoa,Scleractinia,Fungiidae,Fungia,DE,AU,,20.0,,live,Number of specimens,T,W
2021,Fungia tenuis,Anthozoa,Scleractinia,Fungiidae,Fungia,DE,AU,,585.0,,live,Number of specimens,T,W
2021,Heliofungia actiniformis,Anthozoa,Scleractinia,Fungiidae,Heliofungia,CZ,AU,,18.0,,live,,T,W
2021,Heliofungia actiniformis,Anthozoa,Scleractinia,Fungiidae,Heliofungia,DE,AU,,1016.0,,live,Number of specimens,T,W
2021,Heliofungia actiniformis,Anthozoa,Scleractinia,Fungiidae,Heliofungia,TR,ID,,7.0,,raw corals,Number of specimens,T,W
2021,Herpolitha limax,Anthozoa,Scleractinia,Fungiidae,Herpolitha,DE,AU,,29.0,,live,Number of specimens,T,W
2021,Polyphyllia talpina,Anthozoa,Scleractinia,Fungiidae,Polyphyllia,DE,AU,,4.0,,live,Number of specimens,T,W
2021,Polyphyllia talpina,Anthozoa,Scleractinia,Fungiidae,Polyphyllia,DE,ID,,80.0,,live,Number of specimens,T,W
2021,Galago demidoff,Mammalia,Primates,Galagidae,Galago,TG,BJ,,,10.0,live,,T,W
2021,Galago demidoff,Mammalia,Primates,Galagidae,Galago,TH,BJ,,,20.0,live,,T,W
2021,Galago moholi,Mammalia,Primates,Galagidae,Galago,TH,CD,,,50.0,live,Number of specimens,T,W
2021,Galago senegalensis,Mammalia,Primates,Galagidae,Galago,TG,BJ,,,10.0,live,,T,W
2021,Otolemur crassicaudatus,Mammalia,Primates,Galagidae,Otolemur,TH,CD,,,80.0,live,Number of specimens,T,W
2021,Gekko gecko,Reptilia,Sauria,Gekkonidae,Gekko,CH,DE,,,11.0,live,Number of specimens,T,C
2021,Gekko gecko,Reptilia,Sauria,Gekkonidae,Gekko,CH,DE,,,10.0,live,Number of specimens,T,O
2021,Gekko gecko,Reptilia,Sauria,Gekkonidae,Gekko,CZ,ID,,268.0,,live,,T,W
2021,Gekko gecko,Reptilia,Sauria,Gekkonidae,Gekko,DE,ID,,186.0,,live,Number of specimens,T,W
2021,Gekko gecko,Reptilia,Sauria,Gekkonidae,Gekko,JP,CZ,,,38.0,live,,T,C
2021,Naultinus grayii,Reptilia,Sauria,Gekkonidae,Naultinus,DE,CH,,6.0,,live,Number of specimens,P,C
2021,Naultinus grayii,Reptilia,Sauria,Gekkonidae,Naultinus,JP,CZ,,,4.0,live,,T,C
2021,Naultinus grayii,Reptilia,Sauria,Gekkonidae,Naultinus,JP,DE,,,2.0,live,Number of specimens,T,F
2021,Paroedura masobe,Reptilia,Sauria,Gekkonidae,Paroedura,JP,CZ,,,14.0,live,,T,C
2021,Paroedura masobe,Reptilia,Sauria,Gekkonidae,Paroedura,KR,CZ,,,2.0,live,,T,C
2021,Phelsuma borbonica,Reptilia,Sauria,Gekkonidae,Phelsuma,CH,DE,,,3.0,live,Number of specimens,T,C
2021,Phelsuma borbonica,Reptilia,Sauria,Gekkonidae,Phelsuma,JP,DE,,,8.0,live,Number of specimens,T,C
2021,Phelsuma grandis,Reptilia,Sauria,Gekkonidae,Phelsuma,AE,DE,,,10.0,live,Number of specimens,T,C
2021,Phelsuma grandis,Reptilia,Sauria,Gekkonidae,Phelsuma,CD,DE,,,1.0,live,Number of specimens,T,C
2021,Phelsuma grandis,Reptilia,Sauria,Gekkonidae,Phelsuma,CZ,MG,,90.0,,live,,T,W
2021,Phelsuma grandis,Reptilia,Sauria,Gekkonidae,Phelsuma,JP,DE,,,79.0,live,Number of specimens,T,C
2021,Phelsuma grandis,Reptilia,Sauria,Gekkonidae,Phelsuma,KR,CZ,,,30.0,live,,T,C
2021,Phelsuma guimbeaui,Reptilia,Sauria,Gekkonidae,Phelsuma,CH,DE,,,2.0,live,Number of specimens,T,C
2021,Phelsuma guimbeaui,Reptilia,Sauria,Gekkonidae,Phelsuma,JP,DE,,,13.0,live,Number of specimens,T,C
2021,Phelsuma guimbeaui,Reptilia,Sauria,Gekkonidae,Phelsuma,KR,CZ,,,10.0,live,,T,C
2021,Phelsuma klemmeri,Reptilia,Sauria,Gekkonidae,Phelsuma,CA,CZ,,,20.0,live,,T,C
2021,Phelsuma klemmeri,Reptilia,Sauria,Gekkonidae,Phelsuma,JP,CZ,,,14.0,live,,T,C
2021,Phelsuma klemmeri,Reptilia,Sauria,Gekkonidae,Phelsuma,JP,DE,,,28.0,live,Number of specimens,T,C
2021,Phelsuma klemmeri,Reptilia,Sauria,Gekkonidae,Phelsuma,KR,CZ,,,100.0,live,,T,C
2021,Phelsuma klemmeri,Reptilia,Sauria,Gekkonidae,Phelsuma,TH,CZ,,,46.0,live,,T,C
2021,Phelsuma kochi,Reptilia,Sauria,Gekkonidae,Phelsuma,CD,DE,,,2.0,live,Number of specimens,T,C
2021,Phelsuma laticauda,Reptilia,Sauria,Gekkonidae,Phelsuma,AE,DE,,,10.0,live,Number of specimens,T,C
2021,Phelsuma laticauda,Reptilia,Sauria,Gekkonidae,Phelsuma,CD,DE,,,1.0,live,Number of specimens,T,C
2021,Phelsuma laticauda,Reptilia,Sauria,Gekkonidae,Phelsuma,CZ,MG,,106.0,,live,,T,W
2021,Phelsuma laticauda,Reptilia,Sauria,Gekkonidae,Phelsuma,KR,CZ,,,14.0,live,,T,C
2021,Phelsuma lineata,Reptilia,Sauria,Gekkonidae,Phelsuma,CZ,MG,,80.0,,live,,T,W
2021,Phelsuma madagascariensis,Reptilia,Sauria,Gekkonidae,Phelsuma,JP,CZ,,,10.0,live,,T,C
2021,Phelsuma madagascariensis,Reptilia,Sauria,Gekkonidae,Phelsuma,KR,CZ,,,40.0,live,,T,C
2021,Phelsuma madagascariensis,Reptilia,Sauria,Gekkonidae,Phelsuma,MY,CZ,,,50.0,live,,T,C
2021,Phelsuma madagascariensis,Reptilia,Sauria,Gekkonidae,Phelsuma,NO,DE,,,10.0,live,Number of specimens,T,C
2021,Phelsuma mutabilis,Reptilia,Sauria,Gekkonidae,Phelsuma,JP,DE,,,4.0,live,Number of specimens,T,C
2021,Phelsuma nigristriata,Reptilia,Sauria,Gekkonidae,Phelsuma,JP,DE,,,4.0,live,Number of specimens,T,C
2021,Phelsuma ornata,Reptilia,Sauria,Gekkonidae,Phelsuma,CH,DE,,,3.0,live,Number of specimens,T,C
